student_id,name,age,department,gpa
24629,Student_24629,27,Dept_4,7.0
24630,Student_24630,18,Dept_0,5.0
24631,Student_24631,19,Dept_1,5.5
24632,Student_24632,20,Dept_2,6.0
24633,Student_24633,21,Dept_3,6.5
24634,Student_24634,22,Dept_4,7.0
24635,Student_24635,23,Dept_0,5.0
24636,Student_24636,24,Dept_1,5.5
24637,Student_24637,25,Dept_2,6.0
24638,Student_24638,26,Dept_3,6.5
24639,Student_24639,27,Dept_4,7.0
24640,Student_24640,18,Dept_0,5.0
24641,Student_24641,19,Dept_1,5.5
24642,Student_24642,20,Dept_2,6.0
24643,Student_24643,21,Dept_3,6.5
24644,Student_24644,22,Dept_4,7.0
24645,Student_24645,23,Dept_0,5.0
24646,Student_24646,24,Dept_1,5.5
24647,Student_24647,25,Dept_2,6.0
24648,Student_24648,26,Dept_3,6.5
24649,Student_24649,27,Dept_4,7.0
24650,Student_24650,18,Dept_0,5.0
24651,Student_24651,19,Dept_1,5.5
24652,Student_24652,20,Dept_2,6.0
24653,Student_24653,21,Dept_3,6.5
24654,Student_24654,22,Dept_4,7.0
24655,Student_24655,23,Dept_0,5.0
24656,Student_24656,24,Dept_1,5.5
24657,Student_24657,25,Dept_2,6.0
24658,Student_24658,26,Dept_3,6.5
24659,Student_24659,27,Dept_4,7.0
24660,Student_24660,18,Dept_0,5.0
24661,Student_24661,19,Dept_1,5.5
24662,Student_24662,20,Dept_2,6.0
24663,Student_24663,21,Dept_3,6.5
24664,Student_24664,22,Dept_4,7.0
24665,Student_24665,23,Dept_0,5.0
24666,Student_24666,24,Dept_1,5.5
24667,Student_24667,25,Dept_2,6.0
24668,Student_24668,26,Dept_3,6.5
24669,Student_24669,27,Dept_4,7.0
24670,Student_24670,18,Dept_0,5.0
24671,Student_24671,19,Dept_1,5.5
24672,Student_24672,20,Dept_2,6.0
24673,Student_24673,21,Dept_3,6.5
24674,Student_24674,22,Dept_4,7.0
24675,Student_24675,23,Dept_0,5.0
24676,Student_24676,24,Dept_1,5.5
24677,Student_24677,25,Dept_2,6.0
24678,Student_24678,26,Dept_3,6.5
24679,Student_24679,27,Dept_4,7.0
24680,Student_24680,18,Dept_0,5.0
24681,Student_24681,19,Dept_1,5.5
24682,Student_24682,20,Dept_2,6.0
24683,Student_24683,21,Dept_3,6.5
24684,Student_24684,22,Dept_4,7.0
24685,Student_24685,23,Dept_0,5.0
24686,Student_24686,24,Dept_1,5.5
24687,Student_24687,25,Dept_2,6.0
24688,Student_24688,26,Dept_3,6.5
24689,Student_24689,27,Dept_4,7.0
24690,Student_24690,18,Dept_0,5.0
24691,Student_24691,19,Dept_1,5.5
24692,Student_24692,20,Dept_2,6.0
24693,Student_24693,21,Dept_3,6.5
24694,Student_24694,22,Dept_4,7.0
24695,Student_24695,23,Dept_0,5.0
24696,Student_24696,24,Dept_1,5.5
24697,Student_24697,25,Dept_2,6.0
24698,Student_24698,26,Dept_3,6.5
24699,Student_24699,27,Dept_4,7.0
24700,Student_24700,18,Dept_0,5.0
24701,Student_24701,19,Dept_1,5.5
24702,Student_24702,20,Dept_2,6.0
24703,Student_24703,21,Dept_3,6.5
24704,Student_24704,22,Dept_4,7.0
24705,Student_24705,23,Dept_0,5.0
24706,Student_24706,24,Dept_1,5.5
24707,Student_24707,25,Dept_2,6.0
24708,Student_24708,26,Dept_3,6.5
24709,Student_24709,27,Dept_4,7.0
24710,Student_24710,18,Dept_0,5.0
24711,Student_24711,19,Dept_1,5.5
24712,Student_24712,20,Dept_2,6.0
24713,Student_24713,21,Dept_3,6.5
24714,Student_24714,22,Dept_4,7.0
24715,Student_24715,23,Dept_0,5.0
24716,Student_24716,24,Dept_1,5.5
24717,Student_24717,25,Dept_2,6.0
24718,Student_24718,26,Dept_3,6.5
24719,Student_24719,27,Dept_4,7.0
24720,Student_24720,18,Dept_0,5.0
24721,Student_24721,19,Dept_1,5.5
24722,Student_24722,20,Dept_2,6.0
24723,Student_24723,21,Dept_3,6.5
24724,Student_24724,22,Dept_4,7.0
24725,Student_24725,23,Dept_0,5.0
24726,Student_24726,24,Dept_1,5.5
24727,Student_24727,25,Dept_2,6.0
24728,Student_24728,26,Dept_3,6.5
24729,Student_24729,27,Dept_4,7.0
24730,Student_24730,18,Dept_0,5.0
24731,Student_24731,19,Dept_1,5.5
24732,Student_24732,20,Dept_2,6.0
24733,Student_24733,21,Dept_3,6.5
24734,Student_24734,22,Dept_4,7.0
24735,Student_24735,23,Dept_0,5.0
24736,Student_24736,24,Dept_1,5.5
24737,Student_24737,25,Dept_2,6.0
24738,Student_24738,26,Dept_3,6.5
24739,Student_24739,27,Dept_4,7.0
24740,Student_24740,18,Dept_0,5.0
24741,Student_24741,19,Dept_1,5.5
24742,Student_24742,20,Dept_2,6.0
24743,Student_24743,21,Dept_3,6.5
24744,Student_24744,22,Dept_4,7.0
24745,Student_24745,23,Dept_0,5.0
24746,Student_24746,24,Dept_1,5.5
24747,Student_24747,25,Dept_2,6.0
24748,Student_24748,26,Dept_3,6.5
24749,Student_24749,27,Dept_4,7.0
24750,Student_24750,18,Dept_0,5.0
24751,Student_24751,19,Dept_1,5.5
24752,Student_24752,20,Dept_2,6.0
24753,Student_24753,21,Dept_3,6.5
24754,Student_24754,22,Dept_4,7.0
24755,Student_24755,23,Dept_0,5.0
24756,Student_24756,24,Dept_1,5.5
24757,Student_24757,25,Dept_2,6.0
24758,Student_24758,26,Dept_3,6.5
24759,Student_24759,27,Dept_4,7.0
24760,Student_24760,18,Dept_0,5.0
24761,Student_24761,19,Dept_1,5.5
24762,Student_24762,20,Dept_2,6.0
24763,Student_24763,21,Dept_3,6.5
24764,Student_24764,22,Dept_4,7.0
24765,Student_24765,23,Dept_0,5.0
24766,Student_24766,24,Dept_1,5.5
24767,Student_24767,25,Dept_2,6.0
24768,Student_24768,26,Dept_3,6.5
24769,Student_24769,27,Dept_4,7.0
24770,Student_24770,18,Dept_0,5.0
24771,Student_24771,19,Dept_1,5.5
24772,Student_24772,20,Dept_2,6.0
24773,Student_24773,21,Dept_3,6.5
24774,Student_24774,22,Dept_4,7.0
24775,Student_24775,23,Dept_0,5.0
24776,Student_24776,24,Dept_1,5.5
24777,Student_24777,25,Dept_2,6.0
24778,Student_24778,26,Dept_3,6.5
24779,Student_24779,27,Dept_4,7.0
24780,Student_24780,18,Dept_0,5.0
24781,Student_24781,19,Dept_1,5.5
24782,Student_24782,20,Dept_2,6.0
24783,Student_24783,21,Dept_3,6.5
24784,Student_24784,22,Dept_4,7.0
24785,Student_24785,23,Dept_0,5.0
24786,Student_24786,24,Dept_1,5.5
24787,Student_24787,25,Dept_2,6.0
24788,Student_24788,26,Dept_3,6.5
24789,Student_24789,27,Dept_4,7.0
24790,Student_24790,18,Dept_0,5.0
24791,Student_24791,19,Dept_1,5.5
24792,Student_24792,20,Dept_2,6.0
24793,Student_24793,21,Dept_3,6.5
24794,Student_24794,22,Dept_4,7.0
24795,Student_24795,23,Dept_0,5.0
24796,Student_24796,24,Dept_1,5.5
24797,Student_24797,25,Dept_2,6.0
24798,Student_24798,26,Dept_3,6.5
24799,Student_24799,27,Dept_4,7.0
24800,Student_24800,18,Dept_0,5.0
24801,Student_24801,19,Dept_1,5.5
24802,Student_24802,20,Dept_2,6.0
24803,Student_24803,21,Dept_3,6.5
24804,Student_24804,22,Dept_4,7.0
24805,Student_24805,23,Dept_0,5.0
24806,Student_24806,24,Dept_1,5.5
24807,Student_24807,25,Dept_2,6.0
24808,Student_24808,26,Dept_3,6.5
24809,Student_24809,27,Dept_4,7.0
24810,Student_24810,18,Dept_0,5.0
24811,Student_24811,19,Dept_1,5.5
24812,Student_24812,20,Dept_2,6.0
24813,Student_24813,21,Dept_3,6.5
24814,Student_24814,22,Dept_4,7.0
24815,Student_24815,23,Dept_0,5.0
24816,Student_24816,24,Dept_1,5.5
24817,Student_24817,25,Dept_2,6.0
24818,Student_24818,26,Dept_3,6.5
24819,Student_24819,27,Dept_4,7.0
24820,Student_24820,18,Dept_0,5.0
24821,Student_24821,19,Dept_1,5.5
24822,Student_24822,20,Dept_2,6.0
24823,Student_24823,21,Dept_3,6.5
24824,Student_24824,22,Dept_4,7.0
24825,Student_24825,23,Dept_0,5.0
24826,Student_24826,24,Dept_1,5.5
24827,Student_24827,25,Dept_2,6.0
24828,Student_24828,26,Dept_3,6.5
24829,Student_24829,27,Dept_4,7.0
24830,Student_24830,18,Dept_0,5.0
24831,Student_24831,19,Dept_1,5.5
24832,Student_24832,20,Dept_2,6.0
24833,Student_24833,21,Dept_3,6.5
24834,Student_24834,22,Dept_4,7.0
24835,Student_24835,23,Dept_0,5.0
24836,Student_24836,24,Dept_1,5.5
24837,Student_24837,25,Dept_2,6.0
24838,Student_24838,26,Dept_3,6.5
24839,Student_24839,27,Dept_4,7.0
24840,Student_24840,18,Dept_0,5.0
24841,Student_24841,19,Dept_1,5.5
24842,Student_24842,20,Dept_2,6.0
24843,Student_24843,21,Dept_3,6.5
24844,Student_24844,22,Dept_4,7.0
24845,Student_24845,23,Dept_0,5.0
24846,Student_24846,24,Dept_1,5.5
24847,Student_24847,25,Dept_2,6.0
24848,Student_24848,26,Dept_3,6.5
24849,Student_24849,27,Dept_4,7.0
24850,Student_24850,18,Dept_0,5.0
24851,Student_24851,19,Dept_1,5.5
24852,Student_24852,20,Dept_2,6.0
24853,Student_24853,21,Dept_3,6.5
24854,Student_24854,22,Dept_4,7.0
24855,Student_24855,23,Dept_0,5.0
24856,Student_24856,24,Dept_1,5.5
24857,Student_24857,25,Dept_2,6.0
24858,Student_24858,26,Dept_3,6.5
24859,Student_24859,27,Dept_4,7.0
24860,Student_24860,18,Dept_0,5.0
24861,Student_24861,19,Dept_1,5.5
24862,Student_24862,20,Dept_2,6.0
24863,Student_24863,21,Dept_3,6.5
24864,Student_24864,22,Dept_4,7.0
24865,Student_24865,23,Dept_0,5.0
24866,Student_24866,24,Dept_1,5.5
24867,Student_24867,25,Dept_2,6.0
24868,Student_24868,26,Dept_3,6.5
24869,Student_24869,27,Dept_4,7.0
24870,Student_24870,18,Dept_0,5.0
24871,Student_24871,19,Dept_1,5.5
24872,Student_24872,20,Dept_2,6.0
24873,Student_24873,21,Dept_3,6.5
24874,Student_24874,22,Dept_4,7.0
24875,Student_24875,23,Dept_0,5.0
24876,Student_24876,24,Dept_1,5.5
24877,Student_24877,25,Dept_2,6.0
24878,Student_24878,26,Dept_3,6.5
24879,Student_24879,27,Dept_4,7.0
24880,Student_24880,18,Dept_0,5.0
24881,Student_24881,19,Dept_1,5.5
24882,Student_24882,20,Dept_2,6.0
24883,Student_24883,21,Dept_3,6.5
24884,Student_24884,22,Dept_4,7.0
24885,Student_24885,23,Dept_0,5.0
24886,Student_24886,24,Dept_1,5.5
24887,Student_24887,25,Dept_2,6.0
24888,Student_24888,26,Dept_3,6.5
24889,Student_24889,27,Dept_4,7.0
24890,Student_24890,18,Dept_0,5.0
24891,Student_24891,19,Dept_1,5.5
24892,Student_24892,20,Dept_2,6.0
24893,Student_24893,21,Dept_3,6.5
24894,Student_24894,22,Dept_4,7.0
24895,Student_24895,23,Dept_0,5.0
24896,Student_24896,24,Dept_1,5.5
24897,Student_24897,25,Dept_2,6.0
24898,Student_24898,26,Dept_3,6.5
24899,Student_24899,27,Dept_4,7.0
24900,Student_24900,18,Dept_0,5.0
24901,Student_24901,19,Dept_1,5.5
24902,Student_24902,20,Dept_2,6.0
24903,Student_24903,21,Dept_3,6.5
24904,Student_24904,22,Dept_4,7.0
24905,Student_24905,23,Dept_0,5.0
24906,Student_24906,24,Dept_1,5.5
24907,Student_24907,25,Dept_2,6.0
24908,Student_24908,26,Dept_3,6.5
24909,Student_24909,27,Dept_4,7.0
24910,Student_24910,18,Dept_0,5.0
24911,Student_24911,19,Dept_1,5.5
24912,Student_24912,20,Dept_2,6.0
24913,Student_24913,21,Dept_3,6.5
24914,Student_24914,22,Dept_4,7.0
24915,Student_24915,23,Dept_0,5.0
24916,Student_24916,24,Dept_1,5.5
24917,Student_24917,25,Dept_2,6.0
24918,Student_24918,26,Dept_3,6.5
24919,Student_24919,27,Dept_4,7.0
24920,Student_24920,18,Dept_0,5.0
24921,Student_24921,19,Dept_1,5.5
24922,Student_24922,20,Dept_2,6.0
24923,Student_24923,21,Dept_3,6.5
24924,Student_24924,22,Dept_4,7.0
24925,Student_24925,23,Dept_0,5.0
24926,Student_24926,24,Dept_1,5.5
24927,Student_24927,25,Dept_2,6.0
24928,Student_24928,26,Dept_3,6.5
24929,Student_24929,27,Dept_4,7.0
24930,Student_24930,18,Dept_0,5.0
24931,Student_24931,19,Dept_1,5.5
24932,Student_24932,20,Dept_2,6.0
24933,Student_24933,21,Dept_3,6.5
24934,Student_24934,22,Dept_4,7.0
24935,Student_24935,23,Dept_0,5.0
24936,Student_24936,24,Dept_1,5.5
24937,Student_24937,25,Dept_2,6.0
24938,Student_24938,26,Dept_3,6.5
24939,Student_24939,27,Dept_4,7.0
24940,Student_24940,18,Dept_0,5.0
24941,Student_24941,19,Dept_1,5.5
24942,Student_24942,20,Dept_2,6.0
24943,Student_24943,21,Dept_3,6.5
24944,Student_24944,22,Dept_4,7.0
24945,Student_24945,23,Dept_0,5.0
24946,Student_24946,24,Dept_1,5.5
24947,Student_24947,25,Dept_2,6.0
24948,Student_24948,26,Dept_3,6.5
24949,Student_24949,27,Dept_4,7.0
24950,Student_24950,18,Dept_0,5.0
24951,Student_24951,19,Dept_1,5.5
24952,Student_24952,20,Dept_2,6.0
24953,Student_24953,21,Dept_3,6.5
24954,Student_24954,22,Dept_4,7.0
24955,Student_24955,23,Dept_0,5.0
24956,Student_24956,24,Dept_1,5.5
24957,Student_24957,25,Dept_2,6.0
24958,Student_24958,26,Dept_3,6.5
24959,Student_24959,27,Dept_4,7.0
24960,Student_24960,18,Dept_0,5.0
24961,Student_24961,19,Dept_1,5.5
24962,Student_24962,20,Dept_2,6.0
24963,Student_24963,21,Dept_3,6.5
24964,Student_24964,22,Dept_4,7.0
24965,Student_24965,23,Dept_0,5.0
24966,Student_24966,24,Dept_1,5.5
24967,Student_24967,25,Dept_2,6.0
24968,Student_24968,26,Dept_3,6.5
24969,Student_24969,27,Dept_4,7.0
24970,Student_24970,18,Dept_0,5.0
24971,Student_24971,19,Dept_1,5.5
24972,Student_24972,20,Dept_2,6.0
24973,Student_24973,21,Dept_3,6.5
24974,Student_24974,22,Dept_4,7.0
24975,Student_24975,23,Dept_0,5.0
24976,Student_24976,24,Dept_1,5.5
24977,Student_24977,25,Dept_2,6.0
24978,Student_24978,26,Dept_3,6.5
24979,Student_24979,27,Dept_4,7.0
24980,Student_24980,18,Dept_0,5.0
24981,Student_24981,19,Dept_1,5.5
24982,Student_24982,20,Dept_2,6.0
24983,Student_24983,21,Dept_3,6.5
24984,Student_24984,22,Dept_4,7.0
24985,Student_24985,23,Dept_0,5.0
24986,Student_24986,24,Dept_1,5.5
24987,Student_24987,25,Dept_2,6.0
24988,Student_24988,26,Dept_3,6.5
24989,Student_24989,27,Dept_4,7.0
24990,Student_24990,18,Dept_0,5.0
24991,Student_24991,19,Dept_1,5.5
24992,Student_24992,20,Dept_2,6.0
24993,Student_24993,21,Dept_3,6.5
24994,Student_24994,22,Dept_4,7.0
24995,Student_24995,23,Dept_0,5.0
24996,Student_24996,24,Dept_1,5.5
24997,Student_24997,25,Dept_2,6.0
24998,Student_24998,26,Dept_3,6.5
24999,Student_24999,27,Dept_4,7.0
25000,Student_25000,18,Dept_0,5.0
25001,Student_25001,19,Dept_1,5.5
25002,Student_25002,20,Dept_2,6.0
25003,Student_25003,21,Dept_3,6.5
25004,Student_25004,22,Dept_4,7.0
25005,Student_25005,23,Dept_0,5.0
25006,Student_25006,24,Dept_1,5.5
25007,Student_25007,25,Dept_2,6.0
25008,Student_25008,26,Dept_3,6.5
25009,Student_25009,27,Dept_4,7.0
25010,Student_25010,18,Dept_0,5.0
25011,Student_25011,19,Dept_1,5.5
25012,Student_25012,20,Dept_2,6.0
25013,Student_25013,21,Dept_3,6.5
25014,Student_25014,22,Dept_4,7.0
25015,Student_25015,23,Dept_0,5.0
25016,Student_25016,24,Dept_1,5.5
25017,Student_25017,25,Dept_2,6.0
25018,Student_25018,26,Dept_3,6.5
25019,Student_25019,27,Dept_4,7.0
25020,Student_25020,18,Dept_0,5.0
25021,Student_25021,19,Dept_1,5.5
25022,Student_25022,20,Dept_2,6.0
25023,Student_25023,21,Dept_3,6.5
25024,Student_25024,22,Dept_4,7.0
25025,Student_25025,23,Dept_0,5.0
25026,Student_25026,24,Dept_1,5.5
25027,Student_25027,25,Dept_2,6.0
25028,Student_25028,26,Dept_3,6.5
25029,Student_25029,27,Dept_4,7.0
25030,Student_25030,18,Dept_0,5.0
25031,Student_25031,19,Dept_1,5.5
25032,Student_25032,20,Dept_2,6.0
25033,Student_25033,21,Dept_3,6.5
25034,Student_25034,22,Dept_4,7.0
25035,Student_25035,23,Dept_0,5.0
25036,Student_25036,24,Dept_1,5.5
25037,Student_25037,25,Dept_2,6.0
25038,Student_25038,26,Dept_3,6.5
25039,Student_25039,27,Dept_4,7.0
25040,Student_25040,18,Dept_0,5.0
25041,Student_25041,19,Dept_1,5.5
25042,Student_25042,20,Dept_2,6.0
25043,Student_25043,21,Dept_3,6.5
25044,Student_25044,22,Dept_4,7.0
25045,Student_25045,23,Dept_0,5.0
25046,Student_25046,24,Dept_1,5.5
25047,Student_25047,25,Dept_2,6.0
25048,Student_25048,26,Dept_3,6.5
25049,Student_25049,27,Dept_4,7.0
25050,Student_25050,18,Dept_0,5.0
25051,Student_25051,19,Dept_1,5.5
25052,Student_25052,20,Dept_2,6.0
25053,Student_25053,21,Dept_3,6.5
25054,Student_25054,22,Dept_4,7.0
25055,Student_25055,23,Dept_0,5.0
25056,Student_25056,24,Dept_1,5.5
25057,Student_25057,25,Dept_2,6.0
25058,Student_25058,26,Dept_3,6.5
25059,Student_25059,27,Dept_4,7.0
25060,Student_25060,18,Dept_0,5.0
25061,Student_25061,19,Dept_1,5.5
25062,Student_25062,20,Dept_2,6.0
25063,Student_25063,21,Dept_3,6.5
25064,Student_25064,22,Dept_4,7.0
25065,Student_25065,23,Dept_0,5.0
25066,Student_25066,24,Dept_1,5.5
25067,Student_25067,25,Dept_2,6.0
25068,Student_25068,26,Dept_3,6.5
25069,Student_25069,27,Dept_4,7.0
25070,Student_25070,18,Dept_0,5.0
25071,Student_25071,19,Dept_1,5.5
25072,Student_25072,20,Dept_2,6.0
25073,Student_25073,21,Dept_3,6.5
25074,Student_25074,22,Dept_4,7.0
25075,Student_25075,23,Dept_0,5.0
25076,Student_25076,24,Dept_1,5.5
25077,Student_25077,25,Dept_2,6.0
25078,Student_25078,26,Dept_3,6.5
25079,Student_25079,27,Dept_4,7.0
25080,Student_25080,18,Dept_0,5.0
25081,Student_25081,19,Dept_1,5.5
25082,Student_25082,20,Dept_2,6.0
25083,Student_25083,21,Dept_3,6.5
25084,Student_25084,22,Dept_4,7.0
25085,Student_25085,23,Dept_0,5.0
25086,Student_25086,24,Dept_1,5.5
25087,Student_25087,25,Dept_2,6.0
25088,Student_25088,26,Dept_3,6.5
25089,Student_25089,27,Dept_4,7.0
25090,Student_25090,18,Dept_0,5.0
25091,Student_25091,19,Dept_1,5.5
25092,Student_25092,20,Dept_2,6.0
25093,Student_25093,21,Dept_3,6.5
25094,Student_25094,22,Dept_4,7.0
25095,Student_25095,23,Dept_0,5.0
25096,Student_25096,24,Dept_1,5.5
25097,Student_25097,25,Dept_2,6.0
25098,Student_25098,26,Dept_3,6.5
25099,Student_25099,27,Dept_4,7.0
25100,Student_25100,18,Dept_0,5.0
25101,Student_25101,19,Dept_1,5.5
25102,Student_25102,20,Dept_2,6.0
25103,Student_25103,21,Dept_3,6.5
25104,Student_25104,22,Dept_4,7.0
25105,Student_25105,23,Dept_0,5.0
25106,Student_25106,24,Dept_1,5.5
25107,Student_25107,25,Dept_2,6.0
25108,Student_25108,26,Dept_3,6.5
25109,Student_25109,27,Dept_4,7.0
25110,Student_25110,18,Dept_0,5.0
25111,Student_25111,19,Dept_1,5.5
25112,Student_25112,20,Dept_2,6.0
25113,Student_25113,21,Dept_3,6.5
25114,Student_25114,22,Dept_4,7.0
25115,Student_25115,23,Dept_0,5.0
25116,Student_25116,24,Dept_1,5.5
25117,Student_25117,25,Dept_2,6.0
25118,Student_25118,26,Dept_3,6.5
25119,Student_25119,27,Dept_4,7.0
25120,Student_25120,18,Dept_0,5.0
25121,Student_25121,19,Dept_1,5.5
25122,Student_25122,20,Dept_2,6.0
25123,Student_25123,21,Dept_3,6.5
25124,Student_25124,22,Dept_4,7.0
25125,Student_25125,23,Dept_0,5.0
25126,Student_25126,24,Dept_1,5.5
25127,Student_25127,25,Dept_2,6.0
25128,Student_25128,26,Dept_3,6.5
25129,Student_25129,27,Dept_4,7.0
25130,Student_25130,18,Dept_0,5.0
25131,Student_25131,19,Dept_1,5.5
25132,Student_25132,20,Dept_2,6.0
25133,Student_25133,21,Dept_3,6.5
25134,Student_25134,22,Dept_4,7.0
25135,Student_25135,23,Dept_0,5.0
25136,Student_25136,24,Dept_1,5.5
25137,Student_25137,25,Dept_2,6.0
25138,Student_25138,26,Dept_3,6.5
25139,Student_25139,27,Dept_4,7.0
25140,Student_25140,18,Dept_0,5.0
25141,Student_25141,19,Dept_1,5.5
25142,Student_25142,20,Dept_2,6.0
25143,Student_25143,21,Dept_3,6.5
25144,Student_25144,22,Dept_4,7.0
25145,Student_25145,23,Dept_0,5.0
25146,Student_25146,24,Dept_1,5.5
25147,Student_25147,25,Dept_2,6.0
25148,Student_25148,26,Dept_3,6.5
25149,Student_25149,27,Dept_4,7.0
25150,Student_25150,18,Dept_0,5.0
25151,Student_25151,19,Dept_1,5.5
25152,Student_25152,20,Dept_2,6.0
25153,Student_25153,21,Dept_3,6.5
25154,Student_25154,22,Dept_4,7.0
25155,Student_25155,23,Dept_0,5.0
25156,Student_25156,24,Dept_1,5.5
25157,Student_25157,25,Dept_2,6.0
25158,Student_25158,26,Dept_3,6.5
25159,Student_25159,27,Dept_4,7.0
25160,Student_25160,18,Dept_0,5.0
25161,Student_25161,19,Dept_1,5.5
25162,Student_25162,20,Dept_2,6.0
25163,Student_25163,21,Dept_3,6.5
25164,Student_25164,22,Dept_4,7.0
25165,Student_25165,23,Dept_0,5.0
25166,Student_25166,24,Dept_1,5.5
25167,Student_25167,25,Dept_2,6.0
25168,Student_25168,26,Dept_3,6.5
25169,Student_25169,27,Dept_4,7.0
25170,Student_25170,18,Dept_0,5.0
25171,Student_25171,19,Dept_1,5.5
25172,Student_25172,20,Dept_2,6.0
25173,Student_25173,21,Dept_3,6.5
25174,Student_25174,22,Dept_4,7.0
25175,Student_25175,23,Dept_0,5.0
25176,Student_25176,24,Dept_1,5.5
25177,Student_25177,25,Dept_2,6.0
25178,Student_25178,26,Dept_3,6.5
25179,Student_25179,27,Dept_4,7.0
25180,Student_25180,18,Dept_0,5.0
25181,Student_25181,19,Dept_1,5.5
25182,Student_25182,20,Dept_2,6.0
25183,Student_25183,21,Dept_3,6.5
25184,Student_25184,22,Dept_4,7.0
25185,Student_25185,23,Dept_0,5.0
25186,Student_25186,24,Dept_1,5.5
25187,Student_25187,25,Dept_2,6.0
25188,Student_25188,26,Dept_3,6.5
25189,Student_25189,27,Dept_4,7.0
25190,Student_25190,18,Dept_0,5.0
25191,Student_25191,19,Dept_1,5.5
25192,Student_25192,20,Dept_2,6.0
25193,Student_25193,21,Dept_3,6.5
25194,Student_25194,22,Dept_4,7.0
25195,Student_25195,23,Dept_0,5.0
25196,Student_25196,24,Dept_1,5.5
25197,Student_25197,25,Dept_2,6.0
25198,Student_25198,26,Dept_3,6.5
25199,Student_25199,27,Dept_4,7.0
25200,Student_25200,18,Dept_0,5.0
25201,Student_25201,19,Dept_1,5.5
25202,Student_25202,20,Dept_2,6.0
25203,Student_25203,21,Dept_3,6.5
25204,Student_25204,22,Dept_4,7.0
25205,Student_25205,23,Dept_0,5.0
25206,Student_25206,24,Dept_1,5.5
25207,Student_25207,25,Dept_2,6.0
25208,Student_25208,26,Dept_3,6.5
25209,Student_25209,27,Dept_4,7.0
25210,Student_25210,18,Dept_0,5.0
25211,Student_25211,19,Dept_1,5.5
25212,Student_25212,20,Dept_2,6.0
25213,Student_25213,21,Dept_3,6.5
25214,Student_25214,22,Dept_4,7.0
25215,Student_25215,23,Dept_0,5.0
25216,Student_25216,24,Dept_1,5.5
25217,Student_25217,25,Dept_2,6.0
25218,Student_25218,26,Dept_3,6.5
25219,Student_25219,27,Dept_4,7.0
25220,Student_25220,18,Dept_0,5.0
25221,Student_25221,19,Dept_1,5.5
25222,Student_25222,20,Dept_2,6.0
25223,Student_25223,21,Dept_3,6.5
25224,Student_25224,22,Dept_4,7.0
25225,Student_25225,23,Dept_0,5.0
25226,Student_25226,24,Dept_1,5.5
25227,Student_25227,25,Dept_2,6.0
25228,Student_25228,26,Dept_3,6.5
25229,Student_25229,27,Dept_4,7.0
25230,Student_25230,18,Dept_0,5.0
25231,Student_25231,19,Dept_1,5.5
25232,Student_25232,20,Dept_2,6.0
25233,Student_25233,21,Dept_3,6.5
25234,Student_25234,22,Dept_4,7.0
25235,Student_25235,23,Dept_0,5.0
25236,Student_25236,24,Dept_1,5.5
25237,Student_25237,25,Dept_2,6.0
25238,Student_25238,26,Dept_3,6.5
25239,Student_25239,27,Dept_4,7.0
25240,Student_25240,18,Dept_0,5.0
