student_id,name,age,department,gpa
87138,Student_87138,26,Dept_3,6.5
87139,Student_87139,27,Dept_4,7.0
87140,Student_87140,18,Dept_0,5.0
87141,Student_87141,19,Dept_1,5.5
87142,Student_87142,20,Dept_2,6.0
87143,Student_87143,21,Dept_3,6.5
87144,Student_87144,22,Dept_4,7.0
87145,Student_87145,23,Dept_0,5.0
87146,Student_87146,24,Dept_1,5.5
87147,Student_87147,25,Dept_2,6.0
87148,Student_87148,26,Dept_3,6.5
87149,Student_87149,27,Dept_4,7.0
87150,Student_87150,18,Dept_0,5.0
87151,Student_87151,19,Dept_1,5.5
87152,Student_87152,20,Dept_2,6.0
87153,Student_87153,21,Dept_3,6.5
87154,Student_87154,22,Dept_4,7.0
87155,Student_87155,23,Dept_0,5.0
87156,Student_87156,24,Dept_1,5.5
87157,Student_87157,25,Dept_2,6.0
87158,Student_87158,26,Dept_3,6.5
87159,Student_87159,27,Dept_4,7.0
87160,Student_87160,18,Dept_0,5.0
87161,Student_87161,19,Dept_1,5.5
87162,Student_87162,20,Dept_2,6.0
87163,Student_87163,21,Dept_3,6.5
87164,Student_87164,22,Dept_4,7.0
87165,Student_87165,23,Dept_0,5.0
87166,Student_87166,24,Dept_1,5.5
87167,Student_87167,25,Dept_2,6.0
87168,Student_87168,26,Dept_3,6.5
87169,Student_87169,27,Dept_4,7.0
87170,Student_87170,18,Dept_0,5.0
87171,Student_87171,19,Dept_1,5.5
87172,Student_87172,20,Dept_2,6.0
87173,Student_87173,21,Dept_3,6.5
87174,Student_87174,22,Dept_4,7.0
87175,Student_87175,23,Dept_0,5.0
87176,Student_87176,24,Dept_1,5.5
87177,Student_87177,25,Dept_2,6.0
87178,Student_87178,26,Dept_3,6.5
87179,Student_87179,27,Dept_4,7.0
87180,Student_87180,18,Dept_0,5.0
87181,Student_87181,19,Dept_1,5.5
87182,Student_87182,20,Dept_2,6.0
87183,Student_87183,21,Dept_3,6.5
87184,Student_87184,22,Dept_4,7.0
87185,Student_87185,23,Dept_0,5.0
87186,Student_87186,24,Dept_1,5.5
87187,Student_87187,25,Dept_2,6.0
87188,Student_87188,26,Dept_3,6.5
87189,Student_87189,27,Dept_4,7.0
87190,Student_87190,18,Dept_0,5.0
87191,Student_87191,19,Dept_1,5.5
87192,Student_87192,20,Dept_2,6.0
87193,Student_87193,21,Dept_3,6.5
87194,Student_87194,22,Dept_4,7.0
87195,Student_87195,23,Dept_0,5.0
87196,Student_87196,24,Dept_1,5.5
87197,Student_87197,25,Dept_2,6.0
87198,Student_87198,26,Dept_3,6.5
87199,Student_87199,27,Dept_4,7.0
87200,Student_87200,18,Dept_0,5.0
87201,Student_87201,19,Dept_1,5.5
87202,Student_87202,20,Dept_2,6.0
87203,Student_87203,21,Dept_3,6.5
87204,Student_87204,22,Dept_4,7.0
87205,Student_87205,23,Dept_0,5.0
87206,Student_87206,24,Dept_1,5.5
87207,Student_87207,25,Dept_2,6.0
87208,Student_87208,26,Dept_3,6.5
87209,Student_87209,27,Dept_4,7.0
87210,Student_87210,18,Dept_0,5.0
87211,Student_87211,19,Dept_1,5.5
87212,Student_87212,20,Dept_2,6.0
87213,Student_87213,21,Dept_3,6.5
87214,Student_87214,22,Dept_4,7.0
87215,Student_87215,23,Dept_0,5.0
87216,Student_87216,24,Dept_1,5.5
87217,Student_87217,25,Dept_2,6.0
87218,Student_87218,26,Dept_3,6.5
87219,Student_87219,27,Dept_4,7.0
87220,Student_87220,18,Dept_0,5.0
87221,Student_87221,19,Dept_1,5.5
87222,Student_87222,20,Dept_2,6.0
87223,Student_87223,21,Dept_3,6.5
87224,Student_87224,22,Dept_4,7.0
87225,Student_87225,23,Dept_0,5.0
87226,Student_87226,24,Dept_1,5.5
87227,Student_87227,25,Dept_2,6.0
87228,Student_87228,26,Dept_3,6.5
87229,Student_87229,27,Dept_4,7.0
87230,Student_87230,18,Dept_0,5.0
87231,Student_87231,19,Dept_1,5.5
87232,Student_87232,20,Dept_2,6.0
87233,Student_87233,21,Dept_3,6.5
87234,Student_87234,22,Dept_4,7.0
87235,Student_87235,23,Dept_0,5.0
87236,Student_87236,24,Dept_1,5.5
87237,Student_87237,25,Dept_2,6.0
87238,Student_87238,26,Dept_3,6.5
87239,Student_87239,27,Dept_4,7.0
87240,Student_87240,18,Dept_0,5.0
87241,Student_87241,19,Dept_1,5.5
87242,Student_87242,20,Dept_2,6.0
87243,Student_87243,21,Dept_3,6.5
87244,Student_87244,22,Dept_4,7.0
87245,Student_87245,23,Dept_0,5.0
87246,Student_87246,24,Dept_1,5.5
87247,Student_87247,25,Dept_2,6.0
87248,Student_87248,26,Dept_3,6.5
87249,Student_87249,27,Dept_4,7.0
87250,Student_87250,18,Dept_0,5.0
87251,Student_87251,19,Dept_1,5.5
87252,Student_87252,20,Dept_2,6.0
87253,Student_87253,21,Dept_3,6.5
87254,Student_87254,22,Dept_4,7.0
87255,Student_87255,23,Dept_0,5.0
87256,Student_87256,24,Dept_1,5.5
87257,Student_87257,25,Dept_2,6.0
87258,Student_87258,26,Dept_3,6.5
87259,Student_87259,27,Dept_4,7.0
87260,Student_87260,18,Dept_0,5.0
87261,Student_87261,19,Dept_1,5.5
87262,Student_87262,20,Dept_2,6.0
87263,Student_87263,21,Dept_3,6.5
87264,Student_87264,22,Dept_4,7.0
87265,Student_87265,23,Dept_0,5.0
87266,Student_87266,24,Dept_1,5.5
87267,Student_87267,25,Dept_2,6.0
87268,Student_87268,26,Dept_3,6.5
87269,Student_87269,27,Dept_4,7.0
87270,Student_87270,18,Dept_0,5.0
87271,Student_87271,19,Dept_1,5.5
87272,Student_87272,20,Dept_2,6.0
87273,Student_87273,21,Dept_3,6.5
87274,Student_87274,22,Dept_4,7.0
87275,Student_87275,23,Dept_0,5.0
87276,Student_87276,24,Dept_1,5.5
87277,Student_87277,25,Dept_2,6.0
87278,Student_87278,26,Dept_3,6.5
87279,Student_87279,27,Dept_4,7.0
87280,Student_87280,18,Dept_0,5.0
87281,Student_87281,19,Dept_1,5.5
87282,Student_87282,20,Dept_2,6.0
87283,Student_87283,21,Dept_3,6.5
87284,Student_87284,22,Dept_4,7.0
87285,Student_87285,23,Dept_0,5.0
87286,Student_87286,24,Dept_1,5.5
87287,Student_87287,25,Dept_2,6.0
87288,Student_87288,26,Dept_3,6.5
87289,Student_87289,27,Dept_4,7.0
87290,Student_87290,18,Dept_0,5.0
87291,Student_87291,19,Dept_1,5.5
87292,Student_87292,20,Dept_2,6.0
87293,Student_87293,21,Dept_3,6.5
87294,Student_87294,22,Dept_4,7.0
87295,Student_87295,23,Dept_0,5.0
87296,Student_87296,24,Dept_1,5.5
87297,Student_87297,25,Dept_2,6.0
87298,Student_87298,26,Dept_3,6.5
87299,Student_87299,27,Dept_4,7.0
87300,Student_87300,18,Dept_0,5.0
87301,Student_87301,19,Dept_1,5.5
87302,Student_87302,20,Dept_2,6.0
87303,Student_87303,21,Dept_3,6.5
87304,Student_87304,22,Dept_4,7.0
87305,Student_87305,23,Dept_0,5.0
87306,Student_87306,24,Dept_1,5.5
87307,Student_87307,25,Dept_2,6.0
87308,Student_87308,26,Dept_3,6.5
87309,Student_87309,27,Dept_4,7.0
87310,Student_87310,18,Dept_0,5.0
87311,Student_87311,19,Dept_1,5.5
87312,Student_87312,20,Dept_2,6.0
87313,Student_87313,21,Dept_3,6.5
87314,Student_87314,22,Dept_4,7.0
87315,Student_87315,23,Dept_0,5.0
87316,Student_87316,24,Dept_1,5.5
87317,Student_87317,25,Dept_2,6.0
87318,Student_87318,26,Dept_3,6.5
87319,Student_87319,27,Dept_4,7.0
87320,Student_87320,18,Dept_0,5.0
87321,Student_87321,19,Dept_1,5.5
87322,Student_87322,20,Dept_2,6.0
87323,Student_87323,21,Dept_3,6.5
87324,Student_87324,22,Dept_4,7.0
87325,Student_87325,23,Dept_0,5.0
87326,Student_87326,24,Dept_1,5.5
87327,Student_87327,25,Dept_2,6.0
87328,Student_87328,26,Dept_3,6.5
87329,Student_87329,27,Dept_4,7.0
87330,Student_87330,18,Dept_0,5.0
87331,Student_87331,19,Dept_1,5.5
87332,Student_87332,20,Dept_2,6.0
87333,Student_87333,21,Dept_3,6.5
87334,Student_87334,22,Dept_4,7.0
87335,Student_87335,23,Dept_0,5.0
87336,Student_87336,24,Dept_1,5.5
87337,Student_87337,25,Dept_2,6.0
87338,Student_87338,26,Dept_3,6.5
87339,Student_87339,27,Dept_4,7.0
87340,Student_87340,18,Dept_0,5.0
87341,Student_87341,19,Dept_1,5.5
87342,Student_87342,20,Dept_2,6.0
87343,Student_87343,21,Dept_3,6.5
87344,Student_87344,22,Dept_4,7.0
87345,Student_87345,23,Dept_0,5.0
87346,Student_87346,24,Dept_1,5.5
87347,Student_87347,25,Dept_2,6.0
87348,Student_87348,26,Dept_3,6.5
87349,Student_87349,27,Dept_4,7.0
87350,Student_87350,18,Dept_0,5.0
87351,Student_87351,19,Dept_1,5.5
87352,Student_87352,20,Dept_2,6.0
87353,Student_87353,21,Dept_3,6.5
87354,Student_87354,22,Dept_4,7.0
87355,Student_87355,23,Dept_0,5.0
87356,Student_87356,24,Dept_1,5.5
87357,Student_87357,25,Dept_2,6.0
87358,Student_87358,26,Dept_3,6.5
87359,Student_87359,27,Dept_4,7.0
87360,Student_87360,18,Dept_0,5.0
87361,Student_87361,19,Dept_1,5.5
87362,Student_87362,20,Dept_2,6.0
87363,Student_87363,21,Dept_3,6.5
87364,Student_87364,22,Dept_4,7.0
87365,Student_87365,23,Dept_0,5.0
87366,Student_87366,24,Dept_1,5.5
87367,Student_87367,25,Dept_2,6.0
87368,Student_87368,26,Dept_3,6.5
87369,Student_87369,27,Dept_4,7.0
87370,Student_87370,18,Dept_0,5.0
87371,Student_87371,19,Dept_1,5.5
87372,Student_87372,20,Dept_2,6.0
87373,Student_87373,21,Dept_3,6.5
87374,Student_87374,22,Dept_4,7.0
87375,Student_87375,23,Dept_0,5.0
87376,Student_87376,24,Dept_1,5.5
87377,Student_87377,25,Dept_2,6.0
87378,Student_87378,26,Dept_3,6.5
87379,Student_87379,27,Dept_4,7.0
87380,Student_87380,18,Dept_0,5.0
87381,Student_87381,19,Dept_1,5.5
87382,Student_87382,20,Dept_2,6.0
87383,Student_87383,21,Dept_3,6.5
87384,Student_87384,22,Dept_4,7.0
87385,Student_87385,23,Dept_0,5.0
87386,Student_87386,24,Dept_1,5.5
87387,Student_87387,25,Dept_2,6.0
87388,Student_87388,26,Dept_3,6.5
87389,Student_87389,27,Dept_4,7.0
87390,Student_87390,18,Dept_0,5.0
87391,Student_87391,19,Dept_1,5.5
87392,Student_87392,20,Dept_2,6.0
87393,Student_87393,21,Dept_3,6.5
87394,Student_87394,22,Dept_4,7.0
87395,Student_87395,23,Dept_0,5.0
87396,Student_87396,24,Dept_1,5.5
87397,Student_87397,25,Dept_2,6.0
87398,Student_87398,26,Dept_3,6.5
87399,Student_87399,27,Dept_4,7.0
87400,Student_87400,18,Dept_0,5.0
87401,Student_87401,19,Dept_1,5.5
87402,Student_87402,20,Dept_2,6.0
87403,Student_87403,21,Dept_3,6.5
87404,Student_87404,22,Dept_4,7.0
87405,Student_87405,23,Dept_0,5.0
87406,Student_87406,24,Dept_1,5.5
87407,Student_87407,25,Dept_2,6.0
87408,Student_87408,26,Dept_3,6.5
87409,Student_87409,27,Dept_4,7.0
87410,Student_87410,18,Dept_0,5.0
87411,Student_87411,19,Dept_1,5.5
87412,Student_87412,20,Dept_2,6.0
87413,Student_87413,21,Dept_3,6.5
87414,Student_87414,22,Dept_4,7.0
87415,Student_87415,23,Dept_0,5.0
87416,Student_87416,24,Dept_1,5.5
87417,Student_87417,25,Dept_2,6.0
87418,Student_87418,26,Dept_3,6.5
87419,Student_87419,27,Dept_4,7.0
87420,Student_87420,18,Dept_0,5.0
87421,Student_87421,19,Dept_1,5.5
87422,Student_87422,20,Dept_2,6.0
87423,Student_87423,21,Dept_3,6.5
87424,Student_87424,22,Dept_4,7.0
87425,Student_87425,23,Dept_0,5.0
87426,Student_87426,24,Dept_1,5.5
87427,Student_87427,25,Dept_2,6.0
87428,Student_87428,26,Dept_3,6.5
87429,Student_87429,27,Dept_4,7.0
87430,Student_87430,18,Dept_0,5.0
87431,Student_87431,19,Dept_1,5.5
87432,Student_87432,20,Dept_2,6.0
87433,Student_87433,21,Dept_3,6.5
87434,Student_87434,22,Dept_4,7.0
87435,Student_87435,23,Dept_0,5.0
87436,Student_87436,24,Dept_1,5.5
87437,Student_87437,25,Dept_2,6.0
87438,Student_87438,26,Dept_3,6.5
87439,Student_87439,27,Dept_4,7.0
87440,Student_87440,18,Dept_0,5.0
87441,Student_87441,19,Dept_1,5.5
87442,Student_87442,20,Dept_2,6.0
87443,Student_87443,21,Dept_3,6.5
87444,Student_87444,22,Dept_4,7.0
87445,Student_87445,23,Dept_0,5.0
87446,Student_87446,24,Dept_1,5.5
87447,Student_87447,25,Dept_2,6.0
87448,Student_87448,26,Dept_3,6.5
87449,Student_87449,27,Dept_4,7.0
87450,Student_87450,18,Dept_0,5.0
87451,Student_87451,19,Dept_1,5.5
87452,Student_87452,20,Dept_2,6.0
87453,Student_87453,21,Dept_3,6.5
87454,Student_87454,22,Dept_4,7.0
87455,Student_87455,23,Dept_0,5.0
87456,Student_87456,24,Dept_1,5.5
87457,Student_87457,25,Dept_2,6.0
87458,Student_87458,26,Dept_3,6.5
87459,Student_87459,27,Dept_4,7.0
87460,Student_87460,18,Dept_0,5.0
87461,Student_87461,19,Dept_1,5.5
87462,Student_87462,20,Dept_2,6.0
87463,Student_87463,21,Dept_3,6.5
87464,Student_87464,22,Dept_4,7.0
87465,Student_87465,23,Dept_0,5.0
87466,Student_87466,24,Dept_1,5.5
87467,Student_87467,25,Dept_2,6.0
87468,Student_87468,26,Dept_3,6.5
87469,Student_87469,27,Dept_4,7.0
87470,Student_87470,18,Dept_0,5.0
87471,Student_87471,19,Dept_1,5.5
87472,Student_87472,20,Dept_2,6.0
87473,Student_87473,21,Dept_3,6.5
87474,Student_87474,22,Dept_4,7.0
87475,Student_87475,23,Dept_0,5.0
87476,Student_87476,24,Dept_1,5.5
87477,Student_87477,25,Dept_2,6.0
87478,Student_87478,26,Dept_3,6.5
87479,Student_87479,27,Dept_4,7.0
87480,Student_87480,18,Dept_0,5.0
87481,Student_87481,19,Dept_1,5.5
87482,Student_87482,20,Dept_2,6.0
87483,Student_87483,21,Dept_3,6.5
87484,Student_87484,22,Dept_4,7.0
87485,Student_87485,23,Dept_0,5.0
87486,Student_87486,24,Dept_1,5.5
87487,Student_87487,25,Dept_2,6.0
87488,Student_87488,26,Dept_3,6.5
87489,Student_87489,27,Dept_4,7.0
87490,Student_87490,18,Dept_0,5.0
87491,Student_87491,19,Dept_1,5.5
87492,Student_87492,20,Dept_2,6.0
87493,Student_87493,21,Dept_3,6.5
87494,Student_87494,22,Dept_4,7.0
87495,Student_87495,23,Dept_0,5.0
87496,Student_87496,24,Dept_1,5.5
87497,Student_87497,25,Dept_2,6.0
87498,Student_87498,26,Dept_3,6.5
87499,Student_87499,27,Dept_4,7.0
87500,Student_87500,18,Dept_0,5.0
87501,Student_87501,19,Dept_1,5.5
87502,Student_87502,20,Dept_2,6.0
87503,Student_87503,21,Dept_3,6.5
87504,Student_87504,22,Dept_4,7.0
87505,Student_87505,23,Dept_0,5.0
87506,Student_87506,24,Dept_1,5.5
87507,Student_87507,25,Dept_2,6.0
87508,Student_87508,26,Dept_3,6.5
87509,Student_87509,27,Dept_4,7.0
87510,Student_87510,18,Dept_0,5.0
87511,Student_87511,19,Dept_1,5.5
87512,Student_87512,20,Dept_2,6.0
87513,Student_87513,21,Dept_3,6.5
87514,Student_87514,22,Dept_4,7.0
87515,Student_87515,23,Dept_0,5.0
87516,Student_87516,24,Dept_1,5.5
87517,Student_87517,25,Dept_2,6.0
87518,Student_87518,26,Dept_3,6.5
87519,Student_87519,27,Dept_4,7.0
87520,Student_87520,18,Dept_0,5.0
87521,Student_87521,19,Dept_1,5.5
87522,Student_87522,20,Dept_2,6.0
87523,Student_87523,21,Dept_3,6.5
87524,Student_87524,22,Dept_4,7.0
87525,Student_87525,23,Dept_0,5.0
87526,Student_87526,24,Dept_1,5.5
87527,Student_87527,25,Dept_2,6.0
87528,Student_87528,26,Dept_3,6.5
87529,Student_87529,27,Dept_4,7.0
87530,Student_87530,18,Dept_0,5.0
87531,Student_87531,19,Dept_1,5.5
87532,Student_87532,20,Dept_2,6.0
87533,Student_87533,21,Dept_3,6.5
87534,Student_87534,22,Dept_4,7.0
87535,Student_87535,23,Dept_0,5.0
87536,Student_87536,24,Dept_1,5.5
87537,Student_87537,25,Dept_2,6.0
87538,Student_87538,26,Dept_3,6.5
87539,Student_87539,27,Dept_4,7.0
87540,Student_87540,18,Dept_0,5.0
87541,Student_87541,19,Dept_1,5.5
87542,Student_87542,20,Dept_2,6.0
87543,Student_87543,21,Dept_3,6.5
87544,Student_87544,22,Dept_4,7.0
87545,Student_87545,23,Dept_0,5.0
87546,Student_87546,24,Dept_1,5.5
87547,Student_87547,25,Dept_2,6.0
87548,Student_87548,26,Dept_3,6.5
87549,Student_87549,27,Dept_4,7.0
87550,Student_87550,18,Dept_0,5.0
87551,Student_87551,19,Dept_1,5.5
87552,Student_87552,20,Dept_2,6.0
87553,Student_87553,21,Dept_3,6.5
87554,Student_87554,22,Dept_4,7.0
87555,Student_87555,23,Dept_0,5.0
87556,Student_87556,24,Dept_1,5.5
87557,Student_87557,25,Dept_2,6.0
87558,Student_87558,26,Dept_3,6.5
87559,Student_87559,27,Dept_4,7.0
87560,Student_87560,18,Dept_0,5.0
87561,Student_87561,19,Dept_1,5.5
87562,Student_87562,20,Dept_2,6.0
87563,Student_87563,21,Dept_3,6.5
87564,Student_87564,22,Dept_4,7.0
87565,Student_87565,23,Dept_0,5.0
87566,Student_87566,24,Dept_1,5.5
87567,Student_87567,25,Dept_2,6.0
87568,Student_87568,26,Dept_3,6.5
87569,Student_87569,27,Dept_4,7.0
87570,Student_87570,18,Dept_0,5.0
87571,Student_87571,19,Dept_1,5.5
87572,Student_87572,20,Dept_2,6.0
87573,Student_87573,21,Dept_3,6.5
87574,Student_87574,22,Dept_4,7.0
87575,Student_87575,23,Dept_0,5.0
87576,Student_87576,24,Dept_1,5.5
87577,Student_87577,25,Dept_2,6.0
87578,Student_87578,26,Dept_3,6.5
87579,Student_87579,27,Dept_4,7.0
87580,Student_87580,18,Dept_0,5.0
87581,Student_87581,19,Dept_1,5.5
87582,Student_87582,20,Dept_2,6.0
87583,Student_87583,21,Dept_3,6.5
87584,Student_87584,22,Dept_4,7.0
87585,Student_87585,23,Dept_0,5.0
87586,Student_87586,24,Dept_1,5.5
87587,Student_87587,25,Dept_2,6.0
87588,Student_87588,26,Dept_3,6.5
87589,Student_87589,27,Dept_4,7.0
87590,Student_87590,18,Dept_0,5.0
87591,Student_87591,19,Dept_1,5.5
87592,Student_87592,20,Dept_2,6.0
87593,Student_87593,21,Dept_3,6.5
87594,Student_87594,22,Dept_4,7.0
87595,Student_87595,23,Dept_0,5.0
87596,Student_87596,24,Dept_1,5.5
87597,Student_87597,25,Dept_2,6.0
87598,Student_87598,26,Dept_3,6.5
87599,Student_87599,27,Dept_4,7.0
87600,Student_87600,18,Dept_0,5.0
87601,Student_87601,19,Dept_1,5.5
87602,Student_87602,20,Dept_2,6.0
87603,Student_87603,21,Dept_3,6.5
87604,Student_87604,22,Dept_4,7.0
87605,Student_87605,23,Dept_0,5.0
87606,Student_87606,24,Dept_1,5.5
87607,Student_87607,25,Dept_2,6.0
87608,Student_87608,26,Dept_3,6.5
87609,Student_87609,27,Dept_4,7.0
87610,Student_87610,18,Dept_0,5.0
87611,Student_87611,19,Dept_1,5.5
87612,Student_87612,20,Dept_2,6.0
87613,Student_87613,21,Dept_3,6.5
87614,Student_87614,22,Dept_4,7.0
87615,Student_87615,23,Dept_0,5.0
87616,Student_87616,24,Dept_1,5.5
87617,Student_87617,25,Dept_2,6.0
87618,Student_87618,26,Dept_3,6.5
87619,Student_87619,27,Dept_4,7.0
87620,Student_87620,18,Dept_0,5.0
87621,Student_87621,19,Dept_1,5.5
87622,Student_87622,20,Dept_2,6.0
87623,Student_87623,21,Dept_3,6.5
87624,Student_87624,22,Dept_4,7.0
87625,Student_87625,23,Dept_0,5.0
87626,Student_87626,24,Dept_1,5.5
87627,Student_87627,25,Dept_2,6.0
87628,Student_87628,26,Dept_3,6.5
87629,Student_87629,27,Dept_4,7.0
87630,Student_87630,18,Dept_0,5.0
87631,Student_87631,19,Dept_1,5.5
87632,Student_87632,20,Dept_2,6.0
87633,Student_87633,21,Dept_3,6.5
87634,Student_87634,22,Dept_4,7.0
87635,Student_87635,23,Dept_0,5.0
87636,Student_87636,24,Dept_1,5.5
87637,Student_87637,25,Dept_2,6.0
87638,Student_87638,26,Dept_3,6.5
87639,Student_87639,27,Dept_4,7.0
87640,Student_87640,18,Dept_0,5.0
87641,Student_87641,19,Dept_1,5.5
87642,Student_87642,20,Dept_2,6.0
87643,Student_87643,21,Dept_3,6.5
87644,Student_87644,22,Dept_4,7.0
87645,Student_87645,23,Dept_0,5.0
87646,Student_87646,24,Dept_1,5.5
87647,Student_87647,25,Dept_2,6.0
87648,Student_87648,26,Dept_3,6.5
87649,Student_87649,27,Dept_4,7.0
87650,Student_87650,18,Dept_0,5.0
87651,Student_87651,19,Dept_1,5.5
87652,Student_87652,20,Dept_2,6.0
87653,Student_87653,21,Dept_3,6.5
87654,Student_87654,22,Dept_4,7.0
87655,Student_87655,23,Dept_0,5.0
87656,Student_87656,24,Dept_1,5.5
87657,Student_87657,25,Dept_2,6.0
87658,Student_87658,26,Dept_3,6.5
87659,Student_87659,27,Dept_4,7.0
87660,Student_87660,18,Dept_0,5.0
87661,Student_87661,19,Dept_1,5.5
87662,Student_87662,20,Dept_2,6.0
87663,Student_87663,21,Dept_3,6.5
87664,Student_87664,22,Dept_4,7.0
87665,Student_87665,23,Dept_0,5.0
87666,Student_87666,24,Dept_1,5.5
87667,Student_87667,25,Dept_2,6.0
87668,Student_87668,26,Dept_3,6.5
87669,Student_87669,27,Dept_4,7.0
87670,Student_87670,18,Dept_0,5.0
87671,Student_87671,19,Dept_1,5.5
87672,Student_87672,20,Dept_2,6.0
87673,Student_87673,21,Dept_3,6.5
87674,Student_87674,22,Dept_4,7.0
87675,Student_87675,23,Dept_0,5.0
87676,Student_87676,24,Dept_1,5.5
87677,Student_87677,25,Dept_2,6.0
87678,Student_87678,26,Dept_3,6.5
87679,Student_87679,27,Dept_4,7.0
87680,Student_87680,18,Dept_0,5.0
87681,Student_87681,19,Dept_1,5.5
87682,Student_87682,20,Dept_2,6.0
87683,Student_87683,21,Dept_3,6.5
87684,Student_87684,22,Dept_4,7.0
87685,Student_87685,23,Dept_0,5.0
87686,Student_87686,24,Dept_1,5.5
87687,Student_87687,25,Dept_2,6.0
87688,Student_87688,26,Dept_3,6.5
87689,Student_87689,27,Dept_4,7.0
87690,Student_87690,18,Dept_0,5.0
87691,Student_87691,19,Dept_1,5.5
87692,Student_87692,20,Dept_2,6.0
87693,Student_87693,21,Dept_3,6.5
87694,Student_87694,22,Dept_4,7.0
87695,Student_87695,23,Dept_0,5.0
87696,Student_87696,24,Dept_1,5.5
87697,Student_87697,25,Dept_2,6.0
87698,Student_87698,26,Dept_3,6.5
87699,Student_87699,27,Dept_4,7.0
87700,Student_87700,18,Dept_0,5.0
87701,Student_87701,19,Dept_1,5.5
87702,Student_87702,20,Dept_2,6.0
87703,Student_87703,21,Dept_3,6.5
87704,Student_87704,22,Dept_4,7.0
