student_id,name,age,department,gpa
62556,Student_62556,24,Dept_1,5.5
62557,Student_62557,25,Dept_2,6.0
62558,Student_62558,26,Dept_3,6.5
62559,Student_62559,27,Dept_4,7.0
62560,Student_62560,18,Dept_0,5.0
62561,Student_62561,19,Dept_1,5.5
62562,Student_62562,20,Dept_2,6.0
62563,Student_62563,21,Dept_3,6.5
62564,Student_62564,22,Dept_4,7.0
62565,Student_62565,23,Dept_0,5.0
62566,Student_62566,24,Dept_1,5.5
62567,Student_62567,25,Dept_2,6.0
62568,Student_62568,26,Dept_3,6.5
62569,Student_62569,27,Dept_4,7.0
62570,Student_62570,18,Dept_0,5.0
62571,Student_62571,19,Dept_1,5.5
62572,Student_62572,20,Dept_2,6.0
62573,Student_62573,21,Dept_3,6.5
62574,Student_62574,22,Dept_4,7.0
62575,Student_62575,23,Dept_0,5.0
62576,Student_62576,24,Dept_1,5.5
62577,Student_62577,25,Dept_2,6.0
62578,Student_62578,26,Dept_3,6.5
62579,Student_62579,27,Dept_4,7.0
62580,Student_62580,18,Dept_0,5.0
62581,Student_62581,19,Dept_1,5.5
62582,Student_62582,20,Dept_2,6.0
62583,Student_62583,21,Dept_3,6.5
62584,Student_62584,22,Dept_4,7.0
62585,Student_62585,23,Dept_0,5.0
62586,Student_62586,24,Dept_1,5.5
62587,Student_62587,25,Dept_2,6.0
62588,Student_62588,26,Dept_3,6.5
62589,Student_62589,27,Dept_4,7.0
62590,Student_62590,18,Dept_0,5.0
62591,Student_62591,19,Dept_1,5.5
62592,Student_62592,20,Dept_2,6.0
62593,Student_62593,21,Dept_3,6.5
62594,Student_62594,22,Dept_4,7.0
62595,Student_62595,23,Dept_0,5.0
62596,Student_62596,24,Dept_1,5.5
62597,Student_62597,25,Dept_2,6.0
62598,Student_62598,26,Dept_3,6.5
62599,Student_62599,27,Dept_4,7.0
62600,Student_62600,18,Dept_0,5.0
62601,Student_62601,19,Dept_1,5.5
62602,Student_62602,20,Dept_2,6.0
62603,Student_62603,21,Dept_3,6.5
62604,Student_62604,22,Dept_4,7.0
62605,Student_62605,23,Dept_0,5.0
62606,Student_62606,24,Dept_1,5.5
62607,Student_62607,25,Dept_2,6.0
62608,Student_62608,26,Dept_3,6.5
62609,Student_62609,27,Dept_4,7.0
62610,Student_62610,18,Dept_0,5.0
62611,Student_62611,19,Dept_1,5.5
62612,Student_62612,20,Dept_2,6.0
62613,Student_62613,21,Dept_3,6.5
62614,Student_62614,22,Dept_4,7.0
62615,Student_62615,23,Dept_0,5.0
62616,Student_62616,24,Dept_1,5.5
62617,Student_62617,25,Dept_2,6.0
62618,Student_62618,26,Dept_3,6.5
62619,Student_62619,27,Dept_4,7.0
62620,Student_62620,18,Dept_0,5.0
62621,Student_62621,19,Dept_1,5.5
62622,Student_62622,20,Dept_2,6.0
62623,Student_62623,21,Dept_3,6.5
62624,Student_62624,22,Dept_4,7.0
62625,Student_62625,23,Dept_0,5.0
62626,Student_62626,24,Dept_1,5.5
62627,Student_62627,25,Dept_2,6.0
62628,Student_62628,26,Dept_3,6.5
62629,Student_62629,27,Dept_4,7.0
62630,Student_62630,18,Dept_0,5.0
62631,Student_62631,19,Dept_1,5.5
62632,Student_62632,20,Dept_2,6.0
62633,Student_62633,21,Dept_3,6.5
62634,Student_62634,22,Dept_4,7.0
62635,Student_62635,23,Dept_0,5.0
62636,Student_62636,24,Dept_1,5.5
62637,Student_62637,25,Dept_2,6.0
62638,Student_62638,26,Dept_3,6.5
62639,Student_62639,27,Dept_4,7.0
62640,Student_62640,18,Dept_0,5.0
62641,Student_62641,19,Dept_1,5.5
62642,Student_62642,20,Dept_2,6.0
62643,Student_62643,21,Dept_3,6.5
62644,Student_62644,22,Dept_4,7.0
62645,Student_62645,23,Dept_0,5.0
62646,Student_62646,24,Dept_1,5.5
62647,Student_62647,25,Dept_2,6.0
62648,Student_62648,26,Dept_3,6.5
62649,Student_62649,27,Dept_4,7.0
62650,Student_62650,18,Dept_0,5.0
62651,Student_62651,19,Dept_1,5.5
62652,Student_62652,20,Dept_2,6.0
62653,Student_62653,21,Dept_3,6.5
62654,Student_62654,22,Dept_4,7.0
62655,Student_62655,23,Dept_0,5.0
62656,Student_62656,24,Dept_1,5.5
62657,Student_62657,25,Dept_2,6.0
62658,Student_62658,26,Dept_3,6.5
62659,Student_62659,27,Dept_4,7.0
62660,Student_62660,18,Dept_0,5.0
62661,Student_62661,19,Dept_1,5.5
62662,Student_62662,20,Dept_2,6.0
62663,Student_62663,21,Dept_3,6.5
62664,Student_62664,22,Dept_4,7.0
62665,Student_62665,23,Dept_0,5.0
62666,Student_62666,24,Dept_1,5.5
62667,Student_62667,25,Dept_2,6.0
62668,Student_62668,26,Dept_3,6.5
62669,Student_62669,27,Dept_4,7.0
62670,Student_62670,18,Dept_0,5.0
62671,Student_62671,19,Dept_1,5.5
62672,Student_62672,20,Dept_2,6.0
62673,Student_62673,21,Dept_3,6.5
62674,Student_62674,22,Dept_4,7.0
62675,Student_62675,23,Dept_0,5.0
62676,Student_62676,24,Dept_1,5.5
62677,Student_62677,25,Dept_2,6.0
62678,Student_62678,26,Dept_3,6.5
62679,Student_62679,27,Dept_4,7.0
62680,Student_62680,18,Dept_0,5.0
62681,Student_62681,19,Dept_1,5.5
62682,Student_62682,20,Dept_2,6.0
62683,Student_62683,21,Dept_3,6.5
62684,Student_62684,22,Dept_4,7.0
62685,Student_62685,23,Dept_0,5.0
62686,Student_62686,24,Dept_1,5.5
62687,Student_62687,25,Dept_2,6.0
62688,Student_62688,26,Dept_3,6.5
62689,Student_62689,27,Dept_4,7.0
62690,Student_62690,18,Dept_0,5.0
62691,Student_62691,19,Dept_1,5.5
62692,Student_62692,20,Dept_2,6.0
62693,Student_62693,21,Dept_3,6.5
62694,Student_62694,22,Dept_4,7.0
62695,Student_62695,23,Dept_0,5.0
62696,Student_62696,24,Dept_1,5.5
62697,Student_62697,25,Dept_2,6.0
62698,Student_62698,26,Dept_3,6.5
62699,Student_62699,27,Dept_4,7.0
62700,Student_62700,18,Dept_0,5.0
62701,Student_62701,19,Dept_1,5.5
62702,Student_62702,20,Dept_2,6.0
62703,Student_62703,21,Dept_3,6.5
62704,Student_62704,22,Dept_4,7.0
62705,Student_62705,23,Dept_0,5.0
62706,Student_62706,24,Dept_1,5.5
62707,Student_62707,25,Dept_2,6.0
62708,Student_62708,26,Dept_3,6.5
62709,Student_62709,27,Dept_4,7.0
62710,Student_62710,18,Dept_0,5.0
62711,Student_62711,19,Dept_1,5.5
62712,Student_62712,20,Dept_2,6.0
62713,Student_62713,21,Dept_3,6.5
62714,Student_62714,22,Dept_4,7.0
62715,Student_62715,23,Dept_0,5.0
62716,Student_62716,24,Dept_1,5.5
62717,Student_62717,25,Dept_2,6.0
62718,Student_62718,26,Dept_3,6.5
62719,Student_62719,27,Dept_4,7.0
62720,Student_62720,18,Dept_0,5.0
62721,Student_62721,19,Dept_1,5.5
62722,Student_62722,20,Dept_2,6.0
62723,Student_62723,21,Dept_3,6.5
62724,Student_62724,22,Dept_4,7.0
62725,Student_62725,23,Dept_0,5.0
62726,Student_62726,24,Dept_1,5.5
62727,Student_62727,25,Dept_2,6.0
62728,Student_62728,26,Dept_3,6.5
62729,Student_62729,27,Dept_4,7.0
62730,Student_62730,18,Dept_0,5.0
62731,Student_62731,19,Dept_1,5.5
62732,Student_62732,20,Dept_2,6.0
62733,Student_62733,21,Dept_3,6.5
62734,Student_62734,22,Dept_4,7.0
62735,Student_62735,23,Dept_0,5.0
62736,Student_62736,24,Dept_1,5.5
62737,Student_62737,25,Dept_2,6.0
62738,Student_62738,26,Dept_3,6.5
62739,Student_62739,27,Dept_4,7.0
62740,Student_62740,18,Dept_0,5.0
62741,Student_62741,19,Dept_1,5.5
62742,Student_62742,20,Dept_2,6.0
62743,Student_62743,21,Dept_3,6.5
62744,Student_62744,22,Dept_4,7.0
62745,Student_62745,23,Dept_0,5.0
62746,Student_62746,24,Dept_1,5.5
62747,Student_62747,25,Dept_2,6.0
62748,Student_62748,26,Dept_3,6.5
62749,Student_62749,27,Dept_4,7.0
62750,Student_62750,18,Dept_0,5.0
62751,Student_62751,19,Dept_1,5.5
62752,Student_62752,20,Dept_2,6.0
62753,Student_62753,21,Dept_3,6.5
62754,Student_62754,22,Dept_4,7.0
62755,Student_62755,23,Dept_0,5.0
62756,Student_62756,24,Dept_1,5.5
62757,Student_62757,25,Dept_2,6.0
62758,Student_62758,26,Dept_3,6.5
62759,Student_62759,27,Dept_4,7.0
62760,Student_62760,18,Dept_0,5.0
62761,Student_62761,19,Dept_1,5.5
62762,Student_62762,20,Dept_2,6.0
62763,Student_62763,21,Dept_3,6.5
62764,Student_62764,22,Dept_4,7.0
62765,Student_62765,23,Dept_0,5.0
62766,Student_62766,24,Dept_1,5.5
62767,Student_62767,25,Dept_2,6.0
62768,Student_62768,26,Dept_3,6.5
62769,Student_62769,27,Dept_4,7.0
62770,Student_62770,18,Dept_0,5.0
62771,Student_62771,19,Dept_1,5.5
62772,Student_62772,20,Dept_2,6.0
62773,Student_62773,21,Dept_3,6.5
62774,Student_62774,22,Dept_4,7.0
62775,Student_62775,23,Dept_0,5.0
62776,Student_62776,24,Dept_1,5.5
62777,Student_62777,25,Dept_2,6.0
62778,Student_62778,26,Dept_3,6.5
62779,Student_62779,27,Dept_4,7.0
62780,Student_62780,18,Dept_0,5.0
62781,Student_62781,19,Dept_1,5.5
62782,Student_62782,20,Dept_2,6.0
62783,Student_62783,21,Dept_3,6.5
62784,Student_62784,22,Dept_4,7.0
62785,Student_62785,23,Dept_0,5.0
62786,Student_62786,24,Dept_1,5.5
62787,Student_62787,25,Dept_2,6.0
62788,Student_62788,26,Dept_3,6.5
62789,Student_62789,27,Dept_4,7.0
62790,Student_62790,18,Dept_0,5.0
62791,Student_62791,19,Dept_1,5.5
62792,Student_62792,20,Dept_2,6.0
62793,Student_62793,21,Dept_3,6.5
62794,Student_62794,22,Dept_4,7.0
62795,Student_62795,23,Dept_0,5.0
62796,Student_62796,24,Dept_1,5.5
62797,Student_62797,25,Dept_2,6.0
62798,Student_62798,26,Dept_3,6.5
62799,Student_62799,27,Dept_4,7.0
62800,Student_62800,18,Dept_0,5.0
62801,Student_62801,19,Dept_1,5.5
62802,Student_62802,20,Dept_2,6.0
62803,Student_62803,21,Dept_3,6.5
62804,Student_62804,22,Dept_4,7.0
62805,Student_62805,23,Dept_0,5.0
62806,Student_62806,24,Dept_1,5.5
62807,Student_62807,25,Dept_2,6.0
62808,Student_62808,26,Dept_3,6.5
62809,Student_62809,27,Dept_4,7.0
62810,Student_62810,18,Dept_0,5.0
62811,Student_62811,19,Dept_1,5.5
62812,Student_62812,20,Dept_2,6.0
62813,Student_62813,21,Dept_3,6.5
62814,Student_62814,22,Dept_4,7.0
62815,Student_62815,23,Dept_0,5.0
62816,Student_62816,24,Dept_1,5.5
62817,Student_62817,25,Dept_2,6.0
62818,Student_62818,26,Dept_3,6.5
62819,Student_62819,27,Dept_4,7.0
62820,Student_62820,18,Dept_0,5.0
62821,Student_62821,19,Dept_1,5.5
62822,Student_62822,20,Dept_2,6.0
62823,Student_62823,21,Dept_3,6.5
62824,Student_62824,22,Dept_4,7.0
62825,Student_62825,23,Dept_0,5.0
62826,Student_62826,24,Dept_1,5.5
62827,Student_62827,25,Dept_2,6.0
62828,Student_62828,26,Dept_3,6.5
62829,Student_62829,27,Dept_4,7.0
62830,Student_62830,18,Dept_0,5.0
62831,Student_62831,19,Dept_1,5.5
62832,Student_62832,20,Dept_2,6.0
62833,Student_62833,21,Dept_3,6.5
62834,Student_62834,22,Dept_4,7.0
62835,Student_62835,23,Dept_0,5.0
62836,Student_62836,24,Dept_1,5.5
62837,Student_62837,25,Dept_2,6.0
62838,Student_62838,26,Dept_3,6.5
62839,Student_62839,27,Dept_4,7.0
62840,Student_62840,18,Dept_0,5.0
62841,Student_62841,19,Dept_1,5.5
62842,Student_62842,20,Dept_2,6.0
62843,Student_62843,21,Dept_3,6.5
62844,Student_62844,22,Dept_4,7.0
62845,Student_62845,23,Dept_0,5.0
62846,Student_62846,24,Dept_1,5.5
62847,Student_62847,25,Dept_2,6.0
62848,Student_62848,26,Dept_3,6.5
62849,Student_62849,27,Dept_4,7.0
62850,Student_62850,18,Dept_0,5.0
62851,Student_62851,19,Dept_1,5.5
62852,Student_62852,20,Dept_2,6.0
62853,Student_62853,21,Dept_3,6.5
62854,Student_62854,22,Dept_4,7.0
62855,Student_62855,23,Dept_0,5.0
62856,Student_62856,24,Dept_1,5.5
62857,Student_62857,25,Dept_2,6.0
62858,Student_62858,26,Dept_3,6.5
62859,Student_62859,27,Dept_4,7.0
62860,Student_62860,18,Dept_0,5.0
62861,Student_62861,19,Dept_1,5.5
62862,Student_62862,20,Dept_2,6.0
62863,Student_62863,21,Dept_3,6.5
62864,Student_62864,22,Dept_4,7.0
62865,Student_62865,23,Dept_0,5.0
62866,Student_62866,24,Dept_1,5.5
62867,Student_62867,25,Dept_2,6.0
62868,Student_62868,26,Dept_3,6.5
62869,Student_62869,27,Dept_4,7.0
62870,Student_62870,18,Dept_0,5.0
62871,Student_62871,19,Dept_1,5.5
62872,Student_62872,20,Dept_2,6.0
62873,Student_62873,21,Dept_3,6.5
62874,Student_62874,22,Dept_4,7.0
62875,Student_62875,23,Dept_0,5.0
62876,Student_62876,24,Dept_1,5.5
62877,Student_62877,25,Dept_2,6.0
62878,Student_62878,26,Dept_3,6.5
62879,Student_62879,27,Dept_4,7.0
62880,Student_62880,18,Dept_0,5.0
62881,Student_62881,19,Dept_1,5.5
62882,Student_62882,20,Dept_2,6.0
62883,Student_62883,21,Dept_3,6.5
62884,Student_62884,22,Dept_4,7.0
62885,Student_62885,23,Dept_0,5.0
62886,Student_62886,24,Dept_1,5.5
62887,Student_62887,25,Dept_2,6.0
62888,Student_62888,26,Dept_3,6.5
62889,Student_62889,27,Dept_4,7.0
62890,Student_62890,18,Dept_0,5.0
62891,Student_62891,19,Dept_1,5.5
62892,Student_62892,20,Dept_2,6.0
62893,Student_62893,21,Dept_3,6.5
62894,Student_62894,22,Dept_4,7.0
62895,Student_62895,23,Dept_0,5.0
62896,Student_62896,24,Dept_1,5.5
62897,Student_62897,25,Dept_2,6.0
62898,Student_62898,26,Dept_3,6.5
62899,Student_62899,27,Dept_4,7.0
62900,Student_62900,18,Dept_0,5.0
62901,Student_62901,19,Dept_1,5.5
62902,Student_62902,20,Dept_2,6.0
62903,Student_62903,21,Dept_3,6.5
62904,Student_62904,22,Dept_4,7.0
62905,Student_62905,23,Dept_0,5.0
62906,Student_62906,24,Dept_1,5.5
62907,Student_62907,25,Dept_2,6.0
62908,Student_62908,26,Dept_3,6.5
62909,Student_62909,27,Dept_4,7.0
62910,Student_62910,18,Dept_0,5.0
62911,Student_62911,19,Dept_1,5.5
62912,Student_62912,20,Dept_2,6.0
62913,Student_62913,21,Dept_3,6.5
62914,Student_62914,22,Dept_4,7.0
62915,Student_62915,23,Dept_0,5.0
62916,Student_62916,24,Dept_1,5.5
62917,Student_62917,25,Dept_2,6.0
62918,Student_62918,26,Dept_3,6.5
62919,Student_62919,27,Dept_4,7.0
62920,Student_62920,18,Dept_0,5.0
62921,Student_62921,19,Dept_1,5.5
62922,Student_62922,20,Dept_2,6.0
62923,Student_62923,21,Dept_3,6.5
62924,Student_62924,22,Dept_4,7.0
62925,Student_62925,23,Dept_0,5.0
62926,Student_62926,24,Dept_1,5.5
62927,Student_62927,25,Dept_2,6.0
62928,Student_62928,26,Dept_3,6.5
62929,Student_62929,27,Dept_4,7.0
62930,Student_62930,18,Dept_0,5.0
62931,Student_62931,19,Dept_1,5.5
62932,Student_62932,20,Dept_2,6.0
62933,Student_62933,21,Dept_3,6.5
62934,Student_62934,22,Dept_4,7.0
62935,Student_62935,23,Dept_0,5.0
62936,Student_62936,24,Dept_1,5.5
62937,Student_62937,25,Dept_2,6.0
62938,Student_62938,26,Dept_3,6.5
62939,Student_62939,27,Dept_4,7.0
62940,Student_62940,18,Dept_0,5.0
62941,Student_62941,19,Dept_1,5.5
62942,Student_62942,20,Dept_2,6.0
62943,Student_62943,21,Dept_3,6.5
62944,Student_62944,22,Dept_4,7.0
62945,Student_62945,23,Dept_0,5.0
62946,Student_62946,24,Dept_1,5.5
62947,Student_62947,25,Dept_2,6.0
62948,Student_62948,26,Dept_3,6.5
62949,Student_62949,27,Dept_4,7.0
62950,Student_62950,18,Dept_0,5.0
62951,Student_62951,19,Dept_1,5.5
62952,Student_62952,20,Dept_2,6.0
62953,Student_62953,21,Dept_3,6.5
62954,Student_62954,22,Dept_4,7.0
62955,Student_62955,23,Dept_0,5.0
62956,Student_62956,24,Dept_1,5.5
62957,Student_62957,25,Dept_2,6.0
62958,Student_62958,26,Dept_3,6.5
62959,Student_62959,27,Dept_4,7.0
62960,Student_62960,18,Dept_0,5.0
62961,Student_62961,19,Dept_1,5.5
62962,Student_62962,20,Dept_2,6.0
62963,Student_62963,21,Dept_3,6.5
62964,Student_62964,22,Dept_4,7.0
62965,Student_62965,23,Dept_0,5.0
62966,Student_62966,24,Dept_1,5.5
62967,Student_62967,25,Dept_2,6.0
62968,Student_62968,26,Dept_3,6.5
62969,Student_62969,27,Dept_4,7.0
62970,Student_62970,18,Dept_0,5.0
62971,Student_62971,19,Dept_1,5.5
62972,Student_62972,20,Dept_2,6.0
62973,Student_62973,21,Dept_3,6.5
62974,Student_62974,22,Dept_4,7.0
62975,Student_62975,23,Dept_0,5.0
62976,Student_62976,24,Dept_1,5.5
62977,Student_62977,25,Dept_2,6.0
62978,Student_62978,26,Dept_3,6.5
62979,Student_62979,27,Dept_4,7.0
62980,Student_62980,18,Dept_0,5.0
62981,Student_62981,19,Dept_1,5.5
62982,Student_62982,20,Dept_2,6.0
62983,Student_62983,21,Dept_3,6.5
62984,Student_62984,22,Dept_4,7.0
62985,Student_62985,23,Dept_0,5.0
62986,Student_62986,24,Dept_1,5.5
62987,Student_62987,25,Dept_2,6.0
62988,Student_62988,26,Dept_3,6.5
62989,Student_62989,27,Dept_4,7.0
62990,Student_62990,18,Dept_0,5.0
62991,Student_62991,19,Dept_1,5.5
62992,Student_62992,20,Dept_2,6.0
62993,Student_62993,21,Dept_3,6.5
62994,Student_62994,22,Dept_4,7.0
62995,Student_62995,23,Dept_0,5.0
62996,Student_62996,24,Dept_1,5.5
62997,Student_62997,25,Dept_2,6.0
62998,Student_62998,26,Dept_3,6.5
62999,Student_62999,27,Dept_4,7.0
63000,Student_63000,18,Dept_0,5.0
63001,Student_63001,19,Dept_1,5.5
63002,Student_63002,20,Dept_2,6.0
63003,Student_63003,21,Dept_3,6.5
63004,Student_63004,22,Dept_4,7.0
63005,Student_63005,23,Dept_0,5.0
63006,Student_63006,24,Dept_1,5.5
63007,Student_63007,25,Dept_2,6.0
63008,Student_63008,26,Dept_3,6.5
63009,Student_63009,27,Dept_4,7.0
63010,Student_63010,18,Dept_0,5.0
63011,Student_63011,19,Dept_1,5.5
63012,Student_63012,20,Dept_2,6.0
63013,Student_63013,21,Dept_3,6.5
63014,Student_63014,22,Dept_4,7.0
63015,Student_63015,23,Dept_0,5.0
63016,Student_63016,24,Dept_1,5.5
63017,Student_63017,25,Dept_2,6.0
63018,Student_63018,26,Dept_3,6.5
63019,Student_63019,27,Dept_4,7.0
63020,Student_63020,18,Dept_0,5.0
63021,Student_63021,19,Dept_1,5.5
63022,Student_63022,20,Dept_2,6.0
63023,Student_63023,21,Dept_3,6.5
63024,Student_63024,22,Dept_4,7.0
63025,Student_63025,23,Dept_0,5.0
63026,Student_63026,24,Dept_1,5.5
63027,Student_63027,25,Dept_2,6.0
63028,Student_63028,26,Dept_3,6.5
63029,Student_63029,27,Dept_4,7.0
63030,Student_63030,18,Dept_0,5.0
63031,Student_63031,19,Dept_1,5.5
63032,Student_63032,20,Dept_2,6.0
63033,Student_63033,21,Dept_3,6.5
63034,Student_63034,22,Dept_4,7.0
63035,Student_63035,23,Dept_0,5.0
63036,Student_63036,24,Dept_1,5.5
63037,Student_63037,25,Dept_2,6.0
63038,Student_63038,26,Dept_3,6.5
63039,Student_63039,27,Dept_4,7.0
63040,Student_63040,18,Dept_0,5.0
63041,Student_63041,19,Dept_1,5.5
63042,Student_63042,20,Dept_2,6.0
63043,Student_63043,21,Dept_3,6.5
63044,Student_63044,22,Dept_4,7.0
63045,Student_63045,23,Dept_0,5.0
63046,Student_63046,24,Dept_1,5.5
63047,Student_63047,25,Dept_2,6.0
63048,Student_63048,26,Dept_3,6.5
63049,Student_63049,27,Dept_4,7.0
63050,Student_63050,18,Dept_0,5.0
63051,Student_63051,19,Dept_1,5.5
63052,Student_63052,20,Dept_2,6.0
63053,Student_63053,21,Dept_3,6.5
63054,Student_63054,22,Dept_4,7.0
63055,Student_63055,23,Dept_0,5.0
63056,Student_63056,24,Dept_1,5.5
63057,Student_63057,25,Dept_2,6.0
63058,Student_63058,26,Dept_3,6.5
63059,Student_63059,27,Dept_4,7.0
63060,Student_63060,18,Dept_0,5.0
63061,Student_63061,19,Dept_1,5.5
63062,Student_63062,20,Dept_2,6.0
63063,Student_63063,21,Dept_3,6.5
63064,Student_63064,22,Dept_4,7.0
63065,Student_63065,23,Dept_0,5.0
63066,Student_63066,24,Dept_1,5.5
63067,Student_63067,25,Dept_2,6.0
63068,Student_63068,26,Dept_3,6.5
63069,Student_63069,27,Dept_4,7.0
63070,Student_63070,18,Dept_0,5.0
63071,Student_63071,19,Dept_1,5.5
63072,Student_63072,20,Dept_2,6.0
63073,Student_63073,21,Dept_3,6.5
63074,Student_63074,22,Dept_4,7.0
63075,Student_63075,23,Dept_0,5.0
63076,Student_63076,24,Dept_1,5.5
63077,Student_63077,25,Dept_2,6.0
63078,Student_63078,26,Dept_3,6.5
63079,Student_63079,27,Dept_4,7.0
63080,Student_63080,18,Dept_0,5.0
63081,Student_63081,19,Dept_1,5.5
63082,Student_63082,20,Dept_2,6.0
63083,Student_63083,21,Dept_3,6.5
63084,Student_63084,22,Dept_4,7.0
63085,Student_63085,23,Dept_0,5.0
63086,Student_63086,24,Dept_1,5.5
63087,Student_63087,25,Dept_2,6.0
63088,Student_63088,26,Dept_3,6.5
63089,Student_63089,27,Dept_4,7.0
63090,Student_63090,18,Dept_0,5.0
63091,Student_63091,19,Dept_1,5.5
63092,Student_63092,20,Dept_2,6.0
63093,Student_63093,21,Dept_3,6.5
63094,Student_63094,22,Dept_4,7.0
63095,Student_63095,23,Dept_0,5.0
63096,Student_63096,24,Dept_1,5.5
63097,Student_63097,25,Dept_2,6.0
63098,Student_63098,26,Dept_3,6.5
63099,Student_63099,27,Dept_4,7.0
63100,Student_63100,18,Dept_0,5.0
63101,Student_63101,19,Dept_1,5.5
63102,Student_63102,20,Dept_2,6.0
63103,Student_63103,21,Dept_3,6.5
63104,Student_63104,22,Dept_4,7.0
63105,Student_63105,23,Dept_0,5.0
63106,Student_63106,24,Dept_1,5.5
63107,Student_63107,25,Dept_2,6.0
63108,Student_63108,26,Dept_3,6.5
63109,Student_63109,27,Dept_4,7.0
63110,Student_63110,18,Dept_0,5.0
63111,Student_63111,19,Dept_1,5.5
63112,Student_63112,20,Dept_2,6.0
63113,Student_63113,21,Dept_3,6.5
63114,Student_63114,22,Dept_4,7.0
63115,Student_63115,23,Dept_0,5.0
63116,Student_63116,24,Dept_1,5.5
63117,Student_63117,25,Dept_2,6.0
63118,Student_63118,26,Dept_3,6.5
63119,Student_63119,27,Dept_4,7.0
63120,Student_63120,18,Dept_0,5.0
63121,Student_63121,19,Dept_1,5.5
63122,Student_63122,20,Dept_2,6.0
63123,Student_63123,21,Dept_3,6.5
63124,Student_63124,22,Dept_4,7.0
63125,Student_63125,23,Dept_0,5.0
63126,Student_63126,24,Dept_1,5.5
63127,Student_63127,25,Dept_2,6.0
63128,Student_63128,26,Dept_3,6.5
